date,ride,temp_mean,temp_max,temp_min,precip_mm,rain_mm,snow_cm,wind_max,humidity,is_rain,is_heavy_rain,dow,is_weekend,is_holiday,is_workday,month,year,pandemic_acute,pandemic_recovery,is_pandemic
2023-07-08,11394106.0,23.8,28.9,19.7,0.5,0.5,0.0,12.6,82.0,0,0,5,1,0,0,7,2023,0,0,0
2023-07-09,7568334.0,23.7,26.1,22.2,37.3,37.3,0.0,17.3,91.0,1,1,6,1,0,0,7,2023,0,0,0
2023-07-10,14501779.0,24.8,29.0,21.1,6.2,6.2,0.0,20.7,87.0,1,0,0,0,0,1,7,2023,0,0,0
2023-07-11,14189746.0,23.0,24.1,20.9,41.1,41.1,0.0,19.1,96.0,1,1,1,0,0,1,7,2023,0,0,0
2023-07-12,15191463.0,24.8,28.1,21.7,2.8,2.8,0.0,10.5,88.0,1,0,2,0,0,1,7,2023,0,0,0
2023-07-13,14230252.0,24.3,25.7,23.3,48.1,48.1,0.0,17.7,95.0,1,1,3,0,0,1,7,2023,0,0,0
2023-07-14,14749995.0,24.4,25.6,23.5,56.5,56.5,0.0,22.7,96.0,1,1,4,0,0,1,7,2023,0,0,0
2023-07-15,10324252.0,24.1,26.0,23.0,35.8,35.8,0.0,26.6,94.0,1,1,5,1,0,0,7,2023,0,0,0
2023-07-16,7838643.0,23.6,25.6,22.4,1.7,1.7,0.0,19.0,90.0,1,0,6,1,0,0,7,2023,0,0,0
2023-07-17,14494933.0,23.9,26.0,22.0,4.4,4.4,0.0,16.5,90.0,1,0,0,0,0,1,7,2023,0,0,0
2023-07-18,14655196.0,23.8,25.5,22.1,15.5,15.5,0.0,8.6,93.0,1,0,1,0,0,1,7,2023,0,0,0
2023-07-19,15250745.0,25.2,30.5,21.5,0.1,0.1,0.0,10.6,85.0,0,0,2,0,0,1,7,2023,0,0,0
2023-07-20,15314070.0,25.6,30.9,21.0,0.0,0.0,0.0,13.6,84.0,0,0,3,0,0,1,7,2023,0,0,0
2023-07-21,15611820.0,27.1,32.0,22.0,0.1,0.1,0.0,6.9,78.0,0,0,4,0,0,1,7,2023,0,0,0
2023-07-22,10766539.0,26.3,30.2,24.0,10.4,10.4,0.0,23.2,80.0,1,0,5,1,0,0,7,2023,0,0,0
2023-07-23,6944993.0,24.6,26.2,23.5,44.3,44.3,0.0,23.4,93.0,1,1,6,1,0,0,7,2023,0,0,0
2023-07-24,14327996.0,25.3,29.0,23.1,14.8,14.8,0.0,15.5,89.0,1,0,0,0,0,1,7,2023,0,0,0
2023-07-25,14674436.0,25.2,28.6,22.4,13.1,13.1,0.0,17.0,89.0,1,0,1,0,0,1,7,2023,0,0,0
2023-07-26,14749288.0,24.8,28.9,22.3,30.4,30.4,0.0,16.8,90.0,1,1,2,0,0,1,7,2023,0,0,0
2023-07-27,14859901.0,25.7,30.8,22.0,2.3,2.3,0.0,14.8,87.0,1,0,3,0,0,1,7,2023,0,0,0
2023-07-28,15026564.0,27.1,32.0,22.7,2.2,2.2,0.0,13.6,83.0,1,0,4,0,0,1,7,2023,0,0,0
2023-07-29,10359305.0,27.6,31.4,24.5,0.2,0.2,0.0,13.7,80.0,0,0,5,1,0,0,7,2023,0,0,0
2023-07-30,7946610.0,27.6,33.1,22.7,0.1,0.1,0.0,8.2,77.0,0,0,6,1,0,0,7,2023,0,0,0
2023-07-31,13677949.0,27.2,31.4,23.5,0.3,0.3,0.0,9.8,82.0,0,0,0,0,0,1,7,2023,0,0,0
2023-08-01,13848292.0,28.1,32.5,23.9,0.3,0.3,0.0,8.5,84.0,0,0,1,0,0,1,8,2023,0,0,0
2023-08-02,13770553.0,27.3,31.0,24.1,0.0,0.0,0.0,13.8,83.0,0,0,2,0,0,1,8,2023,0,0,0
2023-08-03,13842262.0,26.7,31.0,22.4,0.0,0.0,0.0,13.8,82.0,0,0,3,0,0,1,8,2023,0,0,0
2023-08-04,13907702.0,27.8,32.1,23.5,0.0,0.0,0.0,12.1,79.0,0,0,4,0,0,1,8,2023,0,0,0
2023-08-05,9534403.0,27.9,33.6,23.4,0.0,0.0,0.0,18.2,80.0,0,0,5,1,0,0,8,2023,0,0,0
2023-08-06,7262046.0,28.2,31.9,24.6,11.0,11.0,0.0,10.9,82.0,1,0,6,1,0,0,8,2023,0,0,0
2023-08-07,13575803.0,28.2,32.7,24.4,3.5,3.5,0.0,16.4,78.0,1,0,0,0,0,1,8,2023,0,0,0
2023-08-08,14123974.0,28.2,33.7,23.2,3.1,3.1,0.0,17.4,70.0,1,0,1,0,0,1,8,2023,0,0,0
2023-08-09,14295326.0,27.0,31.4,24.0,2.5,2.5,0.0,18.7,71.0,1,0,2,0,0,1,8,2023,0,0,0
2023-08-10,11503300.0,22.0,24.0,20.5,74.6,74.6,0.0,25.7,91.0,1,1,3,0,0,1,8,2023,0,0,0
2023-08-11,13933314.0,22.9,24.5,20.7,30.4,30.4,0.0,22.4,93.0,1,1,4,0,0,1,8,2023,0,0,0
2023-08-12,10220328.0,23.8,26.2,22.2,10.2,10.2,0.0,14.8,89.0,1,0,5,1,0,0,8,2023,0,0,0
2023-08-13,7993680.0,25.7,29.9,22.0,0.2,0.2,0.0,9.1,83.0,0,0,6,1,0,0,8,2023,0,0,0
2023-08-14,13141259.0,26.9,31.3,23.2,0.2,0.2,0.0,10.1,81.0,0,0,0,0,0,1,8,2023,0,0,0
2023-08-15,8452685.0,26.7,30.7,23.3,0.0,0.0,0.0,10.1,80.0,0,0,1,0,1,0,8,2023,0,0,0
2023-08-16,14564097.0,25.6,29.4,22.2,1.0,1.0,0.0,10.9,79.0,1,0,2,0,0,1,8,2023,0,0,0
2023-08-17,14733732.0,26.4,30.6,22.5,0.1,0.1,0.0,6.7,82.0,0,0,3,0,0,1,8,2023,0,0,0
2023-08-18,15217166.0,26.9,30.6,23.4,1.3,1.3,0.0,9.4,83.0,1,0,4,0,0,1,8,2023,0,0,0
2023-08-19,10832609.0,26.8,31.4,23.6,0.2,0.2,0.0,13.9,82.0,0,0,5,1,0,0,8,2023,0,0,0
2023-08-20,8002085.0,26.2,30.3,22.6,0.0,0.0,0.0,10.0,85.0,0,0,6,1,0,0,8,2023,0,0,0
2023-08-21,14231193.0,26.9,31.6,23.8,4.7,4.7,0.0,17.1,84.0,1,0,0,0,0,1,8,2023,0,0,0
2023-08-22,14372501.0,25.8,29.2,23.8,24.1,24.1,0.0,18.5,89.0,1,0,1,0,0,1,8,2023,0,0,0
2023-08-23,14018686.0,24.1,25.1,23.2,62.5,62.5,0.0,13.4,95.0,1,1,2,0,0,1,8,2023,0,0,0
2023-08-24,14701039.0,24.3,27.8,22.0,14.0,14.0,0.0,15.0,88.0,1,0,3,0,0,1,8,2023,0,0,0
2023-08-25,15603960.0,24.8,27.7,22.2,1.3,1.3,0.0,19.3,87.0,1,0,4,0,0,1,8,2023,0,0,0
2023-08-26,11377144.0,24.5,28.5,21.2,0.0,0.0,0.0,11.3,85.0,0,0,5,1,0,0,8,2023,0,0,0
2023-08-27,8387303.0,23.9,27.2,20.8,1.5,1.5,0.0,14.0,85.0,1,0,6,1,0,0,8,2023,0,0,0
2023-08-28,14291930.0,22.5,24.8,20.9,27.8,27.8,0.0,20.7,88.0,1,0,0,0,0,1,8,2023,0,0,0
2023-08-29,14332221.0,23.4,25.1,21.4,33.3,33.3,0.0,21.7,92.0,1,1,1,0,0,1,8,2023,0,0,0
2023-08-30,15071981.0,22.2,24.8,20.4,3.0,3.0,0.0,10.8,90.0,1,0,2,0,0,1,8,2023,0,0,0
2023-08-31,15200117.0,22.8,27.2,19.5,0.2,0.2,0.0,11.4,82.0,0,0,3,0,0,1,8,2023,0,0,0
2023-09-01,15991703.0,22.5,27.8,18.1,0.0,0.0,0.0,11.3,79.0,0,0,4,0,0,1,9,2023,0,0,0
2023-09-02,11839175.0,22.9,29.1,18.0,0.0,0.0,0.0,9.2,77.0,0,0,5,1,0,0,9,2023,0,0,0
2023-09-03,8281911.0,25.1,29.1,22.0,2.4,2.4,0.0,8.7,83.0,1,0,6,1,0,0,9,2023,0,0,0
2023-09-04,15181056.0,24.4,27.7,22.0,7.1,7.1,0.0,9.7,88.0,1,0,0,0,0,1,9,2023,0,0,0
2023-09-05,15548954.0,25.8,30.5,23.2,2.7,2.7,0.0,11.5,83.0,1,0,1,0,0,1,9,2023,0,0,0
2023-09-06,15662290.0,25.7,30.2,22.0,0.3,0.3,0.0,14.3,76.0,0,0,2,0,0,1,9,2023,0,0,0
2023-09-07,15798667.0,23.9,29.6,18.2,0.0,0.0,0.0,12.2,68.0,0,0,3,0,0,1,9,2023,0,0,0
2023-09-08,16301468.0,22.4,28.2,16.5,0.0,0.0,0.0,9.4,75.0,0,0,4,0,0,1,9,2023,0,0,0
2023-09-09,12080511.0,23.5,29.0,18.8,0.0,0.0,0.0,10.5,80.0,0,0,5,1,0,0,9,2023,0,0,0
2023-09-10,8697159.0,23.4,27.6,19.0,0.1,0.1,0.0,8.5,80.0,0,0,6,1,0,0,9,2023,0,0,0
2023-09-11,15271897.0,23.7,27.9,21.2,0.8,0.8,0.0,11.9,77.0,0,0,0,0,0,1,9,2023,0,0,0
2023-09-12,15667233.0,23.7,28.3,20.2,0.0,0.0,0.0,9.7,79.0,0,0,1,0,0,1,9,2023,0,0,0
2023-09-13,15492510.0,21.5,22.9,19.5,19.2,19.2,0.0,10.5,90.0,1,0,2,0,0,1,9,2023,0,0,0
2023-09-14,15837179.0,21.9,26.3,17.6,0.1,0.1,0.0,18.7,79.0,0,0,3,0,0,1,9,2023,0,0,0
2023-09-15,15802274.0,21.3,23.4,20.1,9.5,9.5,0.0,12.2,86.0,1,0,4,0,0,1,9,2023,0,0,0
2023-09-16,11484980.0,22.7,26.3,20.4,25.3,25.3,0.0,8.7,91.0,1,0,5,1,0,0,9,2023,0,0,0
2023-09-17,8488427.0,22.8,26.7,20.4,12.4,12.4,0.0,12.6,91.0,1,0,6,1,0,0,9,2023,0,0,0
2023-09-18,15282515.0,22.7,26.9,19.7,1.3,1.3,0.0,11.9,88.0,1,0,0,0,0,1,9,2023,0,0,0
2023-09-19,15683641.0,22.4,26.5,19.0,0.6,0.6,0.0,14.8,90.0,0,0,1,0,0,1,9,2023,0,0,0
2023-09-20,15210659.0,20.6,22.1,19.0,39.4,39.4,0.0,19.9,91.0,1,1,2,0,0,1,9,2023,0,0,0
2023-09-21,15924748.0,18.9,22.4,16.2,0.0,0.0,0.0,19.3,74.0,0,0,3,0,0,1,9,2023,0,0,0
2023-09-22,16543296.0,18.1,23.8,12.4,0.0,0.0,0.0,8.9,79.0,0,0,4,0,0,1,9,2023,0,0,0
2023-09-23,12169391.0,19.8,24.9,14.8,0.0,0.0,0.0,16.1,75.0,0,0,5,1,0,0,9,2023,0,0,0
2023-09-24,8764100.0,19.8,24.3,15.4,0.1,0.1,0.0,15.7,70.0,0,0,6,1,0,0,9,2023,0,0,0
2023-09-25,15518431.0,19.7,23.0,17.1,1.3,1.3,0.0,12.1,76.0,1,0,0,0,0,1,9,2023,0,0,0
2023-09-26,15645584.0,19.7,21.5,18.5,14.7,14.7,0.0,10.9,92.0,1,0,1,0,0,1,9,2023,0,0,0
2023-09-27,15525806.0,20.9,23.4,19.6,2.8,2.8,0.0,10.9,91.0,1,0,2,0,0,1,9,2023,0,0,0
2023-09-28,6789417.0,21.0,24.7,17.9,0.9,0.9,0.0,15.8,88.0,0,0,3,0,1,0,9,2023,0,0,0
2023-09-29,5641037.0,19.1,23.7,15.9,0.0,0.0,0.0,10.8,75.0,0,0,4,0,1,0,9,2023,0,0,0
2023-09-30,6870133.0,18.8,21.5,15.6,3.9,3.9,0.0,19.2,82.0,1,0,5,1,1,0,9,2023,0,0,0
2023-10-01,8071722.0,16.1,21.3,12.1,0.0,0.0,0.0,16.8,69.0,0,0,6,1,0,0,10,2023,0,0,0
2023-10-02,9149136.0,16.4,22.1,11.9,0.0,0.0,0.0,13.1,64.0,0,0,0,0,1,0,10,2023,0,0,0
2023-10-03,8127810.0,15.8,20.9,11.8,0.0,0.0,0.0,12.5,76.0,0,0,1,0,1,0,10,2023,0,0,0
2023-10-04,15122006.0,16.2,21.5,11.9,1.2,1.2,0.0,23.5,82.0,1,0,2,0,0,1,10,2023,0,0,0
2023-10-05,15616137.0,13.1,17.1,9.3,0.0,0.0,0.0,23.2,49.0,0,0,3,0,0,1,10,2023,0,0,0
2023-10-06,16274340.0,13.6,19.0,9.1,0.0,0.0,0.0,11.2,64.0,0,0,4,0,0,1,10,2023,0,0,0
2023-10-07,12695991.0,14.6,20.8,8.2,0.0,0.0,0.0,10.0,72.0,0,0,5,1,0,0,10,2023,0,0,0
2023-10-08,9362000.0,15.7,19.3,12.7,0.2,0.2,0.0,14.8,75.0,0,0,6,1,0,0,10,2023,0,0,0
2023-10-09,8894580.0,15.6,19.4,13.1,0.2,0.2,0.0,9.9,75.0,0,0,0,0,1,0,10,2023,0,0,0
2023-10-10,15688092.0,14.9,21.3,10.4,0.0,0.0,0.0,10.3,82.0,0,0,1,0,0,1,10,2023,0,0,0
2023-10-11,15891969.0,15.2,21.2,11.1,0.0,0.0,0.0,9.2,74.0,0,0,2,0,0,1,10,2023,0,0,0
2023-10-12,15990503.0,15.0,22.1,9.5,0.0,0.0,0.0,9.4,76.0,0,0,3,0,0,1,10,2023,0,0,0
2023-10-13,16663264.0,16.0,20.0,12.5,0.0,0.0,0.0,7.9,77.0,0,0,4,0,0,1,10,2023,0,0,0
2023-10-14,11488255.0,14.4,16.7,10.9,4.8,4.8,0.0,9.6,86.0,1,0,5,1,0,0,10,2023,0,0,0
2023-10-15,9313906.0,14.3,19.5,10.8,0.0,0.0,0.0,15.6,84.0,0,0,6,1,0,0,10,2023,0,0,0
2023-10-16,15404151.0,12.0,17.1,7.8,0.0,0.0,0.0,11.4,72.0,0,0,0,0,0,1,10,2023,0,0,0
2023-10-17,15848662.0,11.8,17.7,7.8,0.0,0.0,0.0,9.5,67.0,0,0,1,0,0,1,10,2023,0,0,0
2023-10-18,15950390.0,12.8,19.3,6.8,0.0,0.0,0.0,13.5,82.0,0,0,2,0,0,1,10,2023,0,0,0
2023-10-19,15453389.0,15.3,18.4,13.5,8.1,8.1,0.0,13.4,91.0,1,0,3,0,0,1,10,2023,0,0,0
2023-10-20,16666033.0,10.8,13.5,6.2,0.0,0.0,0.0,24.7,50.0,0,0,4,0,0,1,10,2023,0,0,0
2023-10-21,12376289.0,9.0,15.3,4.0,0.0,0.0,0.0,20.6,62.0,0,0,5,1,0,0,10,2023,0,0,0
2023-10-22,9198626.0,10.2,16.6,4.0,0.0,0.0,0.0,12.6,77.0,0,0,6,1,0,0,10,2023,0,0,0
2023-10-23,15302066.0,12.7,18.0,7.8,0.7,0.7,0.0,13.4,85.0,0,0,0,0,0,1,10,2023,0,0,0
2023-10-24,15638580.0,12.5,17.8,8.2,1.4,1.4,0.0,15.3,90.0,1,0,1,0,0,1,10,2023,0,0,0
2023-10-25,15919100.0,13.8,20.0,9.2,0.1,0.1,0.0,9.6,87.0,0,0,2,0,0,1,10,2023,0,0,0
2023-10-26,15776371.0,14.3,19.6,10.7,7.8,7.8,0.0,19.7,93.0,1,0,3,0,0,1,10,2023,0,0,0
2023-10-27,16504455.0,13.3,17.6,8.9,0.5,0.5,0.0,11.6,81.0,0,0,4,0,0,1,10,2023,0,0,0
2023-10-28,12583819.0,12.2,17.4,7.1,0.0,0.0,0.0,8.8,76.0,0,0,5,1,0,0,10,2023,0,0,0
2023-10-29,9352747.0,12.1,18.3,6.8,0.0,0.0,0.0,9.4,77.0,0,0,6,1,0,0,10,2023,0,0,0
2023-10-30,15408113.0,11.6,18.5,6.5,0.0,0.0,0.0,9.1,84.0,0,0,0,0,0,1,10,2023,0,0,0
2023-10-31,15731700.0,12.3,18.4,7.5,0.0,0.0,0.0,12.3,88.0,0,0,1,0,0,1,10,2023,0,0,0
2023-11-01,15446229.0,17.0,21.9,14.4,6.5,6.5,0.0,27.5,90.0,1,0,2,0,0,1,11,2023,0,0,0
2023-11-02,15878078.0,17.8,23.0,14.5,0.0,0.0,0.0,18.6,84.0,0,0,3,0,0,1,11,2023,0,0,0
2023-11-03,16113367.0,16.8,19.3,15.2,11.9,11.9,0.0,22.1,94.0,1,0,4,0,0,1,11,2023,0,0,0
2023-11-04,12205939.0,16.4,20.2,13.9,2.0,2.0,0.0,14.8,83.0,1,0,5,1,0,0,11,2023,0,0,0
2023-11-05,8299814.0,15.8,19.8,12.6,31.0,31.0,0.0,25.9,89.0,1,1,6,1,0,0,11,2023,0,0,0
2023-11-06,14720692.0,13.9,18.9,6.7,34.9,34.9,0.0,38.6,79.0,1,1,0,0,0,1,11,2023,0,0,0
2023-11-07,15623429.0,4.5,7.0,2.2,0.1,0.1,0.0,26.6,64.0,0,0,1,0,0,1,11,2023,0,0,0
2023-11-08,15881996.0,6.2,12.8,-0.4,0.0,0.0,0.0,8.2,63.0,0,0,2,0,0,1,11,2023,0,0,0
2023-11-09,15493718.0,10.4,18.0,4.2,3.6,3.6,0.0,17.1,83.0,1,0,3,0,0,1,11,2023,0,0,0
2023-11-10,15903668.0,2.3,6.9,-0.6,0.0,0.0,0.0,21.7,52.0,0,0,4,0,0,1,11,2023,0,0,0
2023-11-11,12027205.0,-0.1,4.2,-3.2,0.0,0.0,0.0,10.4,53.0,0,0,5,1,0,0,11,2023,0,0,0
2023-11-12,8559668.0,-0.8,3.4,-4.4,0.0,0.0,0.0,13.2,66.0,0,0,6,1,0,0,11,2023,0,0,0
2023-11-13,15051925.0,-0.7,4.5,-4.9,0.0,0.0,0.0,13.9,68.0,0,0,0,0,0,1,11,2023,0,0,0
2023-11-14,15490594.0,2.6,8.1,-2.7,0.0,0.0,0.0,9.0,80.0,0,0,1,0,0,1,11,2023,0,0,0
2023-11-15,15844707.0,4.4,10.7,-1.9,0.0,0.0,0.0,13.3,82.0,0,0,2,0,0,1,11,2023,0,0,0
2023-11-16,15192954.0,5.1,7.5,2.5,9.5,9.5,0.0,13.7,93.0,1,0,3,0,0,1,11,2023,0,0,0
2023-11-17,16098878.0,0.6,3.9,-3.5,0.5,0.1,0.28,19.3,69.0,0,0,4,0,0,1,11,2023,0,0,0
2023-11-18,11687477.0,-1.3,4.0,-4.6,0.0,0.0,0.0,21.2,63.0,0,0,5,1,0,0,11,2023,0,0,0
2023-11-19,8870729.0,3.8,12.6,-3.4,0.2,0.2,0.0,25.6,78.0,0,0,6,1,0,0,11,2023,0,0,0
2023-11-20,15270017.0,3.0,8.8,-2.3,0.0,0.0,0.0,8.7,73.0,0,0,0,0,0,1,11,2023,0,0,0
2023-11-21,15641555.0,3.8,11.3,-1.4,0.0,0.0,0.0,10.2,77.0,0,0,1,0,0,1,11,2023,0,0,0
2023-11-22,15754003.0,5.7,12.6,0.0,0.0,0.0,0.0,11.5,79.0,0,0,2,0,0,1,11,2023,0,0,0
2023-11-23,15834815.0,8.9,13.0,1.4,0.4,0.4,0.0,23.2,80.0,0,0,3,0,0,1,11,2023,0,0,0
2023-11-24,16148161.0,-2.8,0.4,-5.3,0.0,0.0,0.0,22.2,55.0,0,0,4,0,0,1,11,2023,0,0,0
2023-11-25,11683135.0,-3.5,0.6,-6.8,0.0,0.0,0.0,8.9,52.0,0,0,5,1,0,0,11,2023,0,0,0
2023-11-26,8650095.0,1.6,5.4,-1.7,0.0,0.0,0.0,9.6,54.0,0,0,6,1,0,0,11,2023,0,0,0
2023-11-27,14931555.0,5.3,8.7,3.7,3.6,3.6,0.0,15.8,86.0,1,0,0,0,0,1,11,2023,0,0,0
2023-11-28,15586251.0,-0.8,3.2,-4.2,0.0,0.0,0.0,22.1,65.0,0,0,1,0,0,1,11,2023,0,0,0
2023-11-29,15591386.0,-2.7,0.1,-5.8,0.1,0.0,0.07,19.0,63.0,0,0,2,0,0,1,11,2023,0,0,0
2023-11-30,15324326.0,-5.3,-2.1,-7.7,0.0,0.0,0.0,17.9,47.0,0,0,3,0,0,1,11,2023,0,0,0
2023-12-01,15957260.0,-4.1,0.6,-7.1,0.0,0.0,0.0,20.3,57.0,0,0,4,0,0,1,12,2023,0,0,0
2023-12-02,11683841.0,-0.1,6.3,-5.6,0.2,0.2,0.0,22.1,68.0,0,0,5,1,0,0,12,2023,0,0,0
2023-12-03,8554161.0,-1.6,3.3,-5.6,0.0,0.0,0.0,11.8,73.0,0,0,6,1,0,0,12,2023,0,0,0
2023-12-04,15110172.0,-0.5,6.8,-4.9,0.0,0.0,0.0,11.8,73.0,0,0,0,0,0,1,12,2023,0,0,0
2023-12-05,15552372.0,4.1,9.5,0.8,0.0,0.0,0.0,10.1,74.0,0,0,1,0,0,1,12,2023,0,0,0
2023-12-06,15377055.0,4.6,9.4,-0.2,11.1,11.1,0.0,21.0,88.0,1,0,2,0,0,1,12,2023,0,0,0
2023-12-07,15763920.0,4.0,10.5,-3.1,0.0,0.0,0.0,25.8,75.0,0,0,3,0,0,1,12,2023,0,0,0
2023-12-08,16241873.0,9.1,15.6,3.6,0.0,0.0,0.0,28.4,80.0,0,0,4,0,0,1,12,2023,0,0,0
2023-12-09,12142264.0,10.7,15.3,7.4,0.2,0.2,0.0,15.5,91.0,0,0,5,1,0,0,12,2023,0,0,0
2023-12-10,8702998.0,7.7,13.9,2.1,0.1,0.1,0.0,13.9,81.0,0,0,6,1,0,0,12,2023,0,0,0
2023-12-11,14646114.0,7.8,10.2,3.4,14.3,14.3,0.0,30.2,85.0,1,0,0,0,0,1,12,2023,0,0,0
2023-12-12,15647413.0,4.0,7.7,1.3,0.8,0.8,0.0,21.1,77.0,0,0,1,0,0,1,12,2023,0,0,0
2023-12-13,15867028.0,4.2,10.0,-1.9,0.6,0.6,0.0,11.9,81.0,0,0,2,0,0,1,12,2023,0,0,0
2023-12-14,15621977.0,6.5,7.2,5.4,19.8,19.8,0.0,22.6,87.0,1,0,3,0,0,1,12,2023,0,0,0
2023-12-15,16035068.0,4.5,5.3,3.1,18.9,18.9,0.0,22.4,84.0,1,0,4,0,0,1,12,2023,0,0,0
2023-12-16,12480002.0,-4.0,2.9,-10.9,0.4,0.2,0.14,30.3,64.0,0,0,5,1,0,0,12,2023,0,0,0
2023-12-17,8246754.0,-10.3,-7.0,-12.8,0.0,0.0,0.0,18.3,37.0,0,0,6,1,0,0,12,2023,0,0,0
2023-12-18,14720664.0,-7.7,-3.6,-11.0,0.0,0.0,0.0,12.7,27.0,0,0,0,0,0,1,12,2023,0,0,0
2023-12-19,15562275.0,-4.3,0.0,-8.1,0.0,0.0,0.07,10.8,38.0,0,0,1,0,0,1,12,2023,0,0,0
2023-12-20,15823119.0,-7.6,-3.9,-11.4,0.1,0.0,0.07,20.1,53.0,0,0,2,0,0,1,12,2023,0,0,0
2023-12-21,15022701.0,-11.8,-8.1,-14.5,0.0,0.0,0.0,17.9,41.0,0,0,3,0,0,1,12,2023,0,0,0
2023-12-22,15605884.0,-12.0,-8.1,-14.9,0.0,0.0,0.0,17.1,37.0,0,0,4,0,0,1,12,2023,0,0,0
2023-12-23,11301952.0,-7.9,-2.4,-12.2,0.0,0.0,0.0,7.6,47.0,0,0,5,1,0,0,12,2023,0,0,0
2023-12-24,9722972.0,-3.5,1.0,-5.4,0.6,0.0,0.42,10.0,62.0,0,0,6,1,0,0,12,2023,0,0,0
2023-12-25,9215411.0,-2.7,1.9,-6.2,0.5,0.0,0.35,13.7,76.0,0,0,0,0,1,0,12,2023,0,0,0
2023-12-26,14797914.0,-0.8,6.0,-5.3,0.0,0.0,0.0,18.6,75.0,0,0,1,0,0,1,12,2023,0,0,0
2023-12-27,15300198.0,-0.9,5.5,-6.5,0.0,0.0,0.0,8.2,69.0,0,0,2,0,0,1,12,2023,0,0,0
2023-12-28,15118438.0,-0.4,4.5,-3.7,0.0,0.0,0.0,11.1,68.0,0,0,3,0,0,1,12,2023,0,0,0
2023-12-29,15224271.0,-0.1,4.5,-3.5,0.0,0.0,0.0,10.1,78.0,0,0,4,0,0,1,12,2023,0,0,0
2023-12-30,10638904.0,-0.8,1.2,-3.9,11.4,3.6,5.46,13.8,90.0,1,0,5,1,0,0,12,2023,0,0,0
2023-12-31,8448029.0,1.4,5.4,-2.4,2.2,2.1,0.07,18.1,89.0,1,0,6,1,0,0,12,2023,0,0,0
2024-01-01,6296141.0,0.7,6.7,-3.6,0.0,0.0,0.0,12.7,85.0,0,0,0,0,1,0,1,2024,0,0,0
2024-01-02,14111905.0,1.0,4.0,-1.7,0.1,0.1,0.0,12.7,83.0,0,0,1,0,0,1,1,2024,0,0,0
2024-01-03,14583245.0,-0.2,3.1,-3.7,0.1,0.0,0.07,10.4,86.0,0,0,2,0,0,1,1,2024,0,0,0
2024-01-04,14866057.0,-0.6,5.2,-5.6,0.0,0.0,0.0,17.4,78.0,0,0,3,0,0,1,1,2024,0,0,0
2024-01-05,15419961.0,2.6,8.0,-2.0,0.6,0.6,0.0,16.6,84.0,0,0,4,0,0,1,1,2024,0,0,0
2024-01-06,10918791.0,-1.9,3.5,-6.3,0.4,0.0,0.28,11.7,73.0,0,0,5,1,0,0,1,2024,0,0,0
2024-01-07,7816734.0,-5.5,-2.7,-9.0,0.0,0.0,0.0,23.3,50.0,0,0,6,1,0,0,1,2024,0,0,0
2024-01-08,14151360.0,-6.1,-1.8,-10.0,0.0,0.0,0.0,12.4,51.0,0,0,0,0,0,1,1,2024,0,0,0
2024-01-09,14847971.0,-1.2,1.0,-3.4,2.4,0.0,1.68,9.4,82.0,0,0,1,0,0,1,1,2024,0,0,0
2024-01-10,15045196.0,-2.8,3.7,-6.9,0.0,0.0,0.0,8.6,81.0,0,0,2,0,0,1,1,2024,0,0,0
2024-01-11,15024092.0,-1.4,4.8,-6.1,0.0,0.0,0.0,21.6,83.0,0,0,3,0,0,1,1,2024,0,0,0
2024-01-12,15600723.0,-2.1,3.3,-6.4,0.0,0.0,0.0,14.5,68.0,0,0,4,0,0,1,1,2024,0,0,0
2024-01-13,11331620.0,-2.9,3.2,-6.6,0.0,0.0,0.0,9.9,47.0,0,0,5,1,0,0,1,2024,0,0,0
2024-01-14,7644021.0,-2.1,3.4,-5.8,2.7,2.7,0.0,15.5,73.0,1,0,6,1,0,0,1,2024,0,0,0
2024-01-15,14389289.0,-5.0,0.6,-8.5,0.0,0.0,0.0,15.1,45.0,0,0,0,0,0,1,1,2024,0,0,0
2024-01-16,14781416.0,-3.9,2.1,-8.6,0.0,0.0,0.0,9.1,45.0,0,0,1,0,0,1,1,2024,0,0,0
2024-01-17,14883949.0,-1.6,1.1,-5.7,7.7,3.6,2.87,7.8,65.0,1,0,2,0,0,1,1,2024,0,0,0
2024-01-18,15065610.0,2.7,9.8,-0.7,1.0,1.0,0.0,21.0,81.0,1,0,3,0,0,1,1,2024,0,0,0
2024-01-19,15687255.0,3.2,7.4,0.9,0.0,0.0,0.0,21.1,70.0,0,0,4,0,0,1,1,2024,0,0,0
2024-01-20,11148586.0,1.7,4.0,0.4,2.2,0.4,1.26,22.7,69.0,0,0,5,1,0,0,1,2024,0,0,0
2024-01-21,8040062.0,0.6,2.5,-3.0,0.1,0.0,0.07,17.5,72.0,0,0,6,1,0,0,1,2024,0,0,0
2024-01-22,13997524.0,-8.6,-4.2,-12.4,0.0,0.0,0.0,22.9,50.0,0,0,0,0,0,1,1,2024,0,0,0
2024-01-23,13604028.0,-12.3,-9.0,-15.0,0.0,0.0,0.0,23.8,40.0,0,0,1,0,0,1,1,2024,0,0,0
2024-01-24,14155816.0,-8.9,-4.3,-12.0,0.0,0.0,0.0,23.0,40.0,0,0,2,0,0,1,1,2024,0,0,0
2024-01-25,14655544.0,-6.0,-0.8,-9.2,0.0,0.0,0.0,13.8,36.0,0,0,3,0,0,1,1,2024,0,0,0
